"(u""'"", 'POS')","(u'@', '``')","(u'A_L_S_O', 'NNP')","(u'Awesome', 'NNP')","(u'!', '.')","(u'Thanks', 'NNP')","(u'for', 'IN')","(u'your', 'PRP$')","(u'support', 'NN')","(u'!', '.')","(u'See', 'NNP')","(u'you', 'PRP')","(u'there', 'EX')","(u'.', '.')","(u""'"", ""''"")"
"(u""'"", 'POS')","(u'@', '``')","(u'ChiCritMass', 'NNP')","(u',', ',')","(u'thanks', 'VBZ')","(u'for', 'IN')","(u'the', 'DT')","(u'retweet', 'NN')","(u'!', '.')","(u'Check', 'NNP')","(u'out', 'IN')","(u'our', 'PRP$')","(u'Awesome', 'NNP')","(u'Non-Profits', 'NNP')","(u'board', 'NN')","(u',', ',')","(u'we\\', 'NNP')","(u""'ve"", 'NNP')","(u'added', 'VBD')","(u'a', 'DT')","(u'photo', 'NN')","(u'of', 'IN')","(u'your', 'PRP$')","(u'org', 'NN')","(u'!', '.')","(u""'"", ""''"")"
"(u""'"", 'POS')","(u'@', '``')","(u'NewBalance_CHI', 'NNP')","(u'is', 'VBZ')","(u'offering', 'VBG')","(u'10\\', 'CD')","(u'%', 'NN')","(u'off', 'IN')","(u'a', 'DT')","(u'purchase', 'NN')","(u'with', 'IN')","(u'donation', 'NN')","(u'to', 'TO')","(u'the', 'DT')","(u'#', '#')","(u'HaveAHeart', 'NNP')","(u'breakfast', 'NN')","(u'food', 'NN')","(u'drive', 'NN')","(u'!', '.')","(u""'"", ""''"")"
"(u""'"", 'POS')","(u'@', '``')","(u'PazariLLC', 'NNP')","(u'pegged', 'VBD')","(u'right', 'RB')","(u'?', '.')","(u'(', ':')","(u'sorry', 'NN')","(u""couldn\\'t"", 'NN')","(u'resist', 'NN')","(u')', ':')","(u""'"", ""''"")"
"(u""'"", 'POS')","(u'@', '``')","(u'SaraVK', 'NNP')","(u'Thanks', 'NNP')","(u'for', 'IN')","(u'supporting', 'VBG')","(u'us', 'PRP')","(u'with', 'IN')","(u'your', 'PRP$')","(u'donation', 'NN')","(u'at', 'IN')","(u'@', 'CD')","(u'Roozt', 'NNP')","(u'!', '.')","(u'We', 'PRP')","(u'really', 'RB')","(u'appreciate', 'VBP')","(u'it', 'PRP')","(u'!', '.')","(u""'"", ""''"")"
"(u""'"", 'POS')","(u'@', '``')","(u'socialgood', 'NN')","(u'Please', 'NNP')","(u'check', 'NN')","(u'out', 'IN')","(u'our', 'PRP$')","(u'website', 'JJ')","(u'for', 'IN')","(u'tools', 'NNS')","(u'on', 'IN')","(u'keeping', 'VBG')","(u'kids', 'NNS')","(u'safe', 'JJ')","(u'in', 'IN')","(u'cyberspace', 'NN')","(u'!', '.')","(u""'"", ""''"")"
"(u""'200"", '-NONE-')","(u'people', 'NNS')","(u'protesting', 'VBG')","(u'Ala', 'NNP')","(u'immigr', 'NN')","(u'and', 'CC')","(u'voterID', 'NNP')","(u'laws', 'NNS')","(u'are', 'VBP')","(u'on', 'IN')","(u'4th', 'JJ')","(u'day', 'NN')","(u'today', 'NN')","(u'in', 'IN')","(u'marching', 'NN')","(u'from', 'IN')","(u'Selma', 'NNP')","(u'to', 'TO')","(u'Montgomery', 'NNP')","(u'.', '.')","(u""'"", ""''"")"
"(u""'4"", 'NN')","(u'Foods', 'NNS')","(u'High', 'NNP')","(u'In', 'NNP')","(u'Vitamin', 'NNP')","(u'D', 'NNP')","(u'For', 'NNP')","(u'Healthier', 'NNP')","(u'Skin', 'NNP')","(u""'"", 'POS')"
"(u""'Afterschool"", 'JJ')","(u'programs', 'NNS')","(u'are', 'VBP')","(u'a', 'DT')","(u'positive', 'JJ')","(u'way', 'NN')","(u'to', 'TO')","(u'expand', 'VB')","(u'the', 'DT')","(u'American', 'NNP')","(u'dream', 'NN')","(u'#', '#')","(u'ExpandingMinds', 'NNS')","(u'in', 'IN')","(u'#', '#')","(u'afterschool2013', 'NNP')","(u""'"", 'POS')"
"(u""'An"", 'JJ')","(u'update', 'NN')","(u'from', 'IN')","(u'Dave', 'NNP')","(u'with', 'IN')","(u'less', 'JJR')","(u'than', 'IN')","(u'three', 'CD')","(u'days', 'NNS')","(u'left', 'VBN')","(u'for', 'IN')","(u'our', 'PRP$')","(u'independent', 'JJ')","(u'internship', 'NN')","(u'campaign', 'NN')","(u""'"", ""''"")"
"(u""'BBB"", 'NN')","(u'serving', 'VBG')","(u'Chicago', 'NNP')","(u'and', 'CC')","(u'Northern', 'NNP')","(u'Illinois', 'NNP')","(u'welcomes', 'VBZ')","(u'Olympia', 'NNP')","(u'Moving', 'NNP')","(u'&', 'CC')","(u'amp', 'VB')","(u';', ':')","(u'Storage', 'NNP')","(u',', ',')","(u'Inc.', 'NNP')","(u'as', 'IN')","(u'our', 'PRP$')","(u'newest', 'NN')","(u'BBB', 'NNP')","(u'Accredited', 'NNP')","(u'...', ':')","(u""'"", 'POS')"
"(u""'Black-eyed"", 'JJ')","(u'Susans', 'NNS')","(u'at', 'IN')","(u'North', 'NNP')","(u'Pond', 'NNP')","(u""'"", 'POS')"
"(u""'Check"", 'JJ')","(u'out', 'IN')","(u'Marlene', 'NNP')","(u'Gonzalez', 'NNP')","(u',', ',')","(u'President', 'NNP')","(u'LCG', 'NNP')","(u'Group', 'NNP')","(u',', ',')","(u'blog', 'NN')","(u'!', '.')","(u""'"", ""''"")"
"(u""'Chicago"", 'JJ')","(u'launches', 'NNS')","(u'LGBT', 'NNP')","(u'health', 'NN')","(u'action', 'NN')","(u'plan', 'NN')","(u'LGBTQ', 'NNP')","(u'Nation', 'NNP')","(u""'"", 'POS')"
"(u""'Craig"", 'JJ')","(u'Karahuta', 'NNP')","(u'just', 'RB')","(u'went', 'VBD')","(u'over', 'IN')","(u'the', 'DT')","(u'size', 'NN')","(u'of', 'IN')","(u'AYFs', 'NNP')","(u'big', 'JJ')","(u'east', 'NN')","(u'region', 'NN')","(u'this', 'DT')","(u'year', 'NN')","(u'!', '.')","(u'Bigger', 'NNP')","(u'than', 'IN')","(u'ever', 'RB')","(u'!', '.')","(u""'"", ""''"")"
